solution_group,solution_priority_action_area,solution_name,sector,state,food_type,annual_tons_diversion_potential,annual_100_year_mtco2e_reduction_potential,annual_100_year_mtch4_reduction_potential,annual_gallons_water_savings_potential,annual_meal_equivalents_diverted,jobs_created,annual_us_dollars_cost,annual_us_dollars_gross_financial_benefit,annual_us_dollars_net_financial_benefit
Prevention,Refine Product Management,Dynamic Pricing,Retail,North Carolina,Dry Goods,404.5135854211074,1038.263538066881,10.654346949672362,44764425.22577227,674189.309035179,0.6134448522911093,629945.7664224713,2171566.5461074007,1541620.7796849292
Prevention,Refine Product Management,Dynamic Pricing,Retail,North Carolina,Fresh Meat & Seafood,1112.8075957020374,11768.413622227376,170.0591580123368,1351533555.4262166,1854679.3261700624,1.6875727188821397,1732966.355197941,5973929.762000671,4240963.406802729
Prevention,Refine Product Management,Dynamic Pricing,Retail,North Carolina,Frozen,122.66504494028764,477.648585506345,5.432589121849225,27984712.010175493,204441.7415671461,0.1860215406519461,191025.29193849995,658507.6931144032,467482.4011759032
Prevention,Refine Product Management,Dynamic Pricing,Retail,North Carolina,Prepared Foods,2462.649645516492,9635.298186946868,102.61513918680612,896031486.0941389,4104416.07586082,3.73460818742576,3835064.567139172,13220341.11516843,9385276.54802926
Prevention,Refine Product Management,Dynamic Pricing,Retail,North Carolina,Produce,3346.456363688173,5014.74256130936,27.538477764609237,115751048.67064144,5577427.272813622,5.074901075533114,5211409.690056117,17964916.258197602,12753506.568141485
Prevention,Refine Product Management,Dynamic Pricing,Retail,North Carolina,Ready-To-Drink Beverages,483.4948799640638,677.6011465497766,5.599097374823389,6985156.231849508,805824.7999401063,0.7332199854655027,752942.703774048,2595565.005440207,1842622.301666159
Prevention,Refine Product Management,Dynamic Pricing,Retail,North Dakota,Breads & Bakery,78.18372992940618,152.51067102455204,1.8622402484258316,1300463.728235916,130306.21654901028,0.1185656264379444,121754.8963673875,419716.8611478117,297961.96478042414
Prevention,Refine Product Management,Dynamic Pricing,Retail,North Dakota,Dairy & Eggs,134.90938493885685,391.0951210409073,5.4730970228530325,29686867.50928954,224848.97489809472,0.2045900822597763,210093.3045411084,724239.4758736335,514146.1713325251
Prevention,Refine Product Management,Dynamic Pricing,Retail,North Dakota,Dry Goods,28.88327270993665,74.13459027229159,0.760746782270149,3196290.923464452,48138.78784989442,0.0438014830646189,44979.689236169936,155055.2342851486,110075.54504897865
Prevention,Refine Product Management,Dynamic Pricing,Retail,North Dakota,Fresh Meat & Seafood,62.41317740496277,660.0458965376499,9.537976231791047,75802415.3405966,104021.96234160462,0.094649583534626,97195.5412431975,335055.1698969251,237859.6286537276
Prevention,Refine Product Management,Dynamic Pricing,Retail,North Dakota,Frozen,9.26058921394163,36.06004743362517,0.4101329457798151,2112703.9273726963,15434.315356569385,0.0140436835429424,14421.441405551695,49713.99344549515,35292.55203994345
Prevention,Refine Product Management,Dynamic Pricing,Retail,North Dakota,Prepared Foods,169.18031070779222,661.9304309070798,7.049505057511416,61556009.60021176,281967.1845129871,0.2565619411883668,263463.142730956,908217.4647129346,644754.3219819786
Prevention,Refine Product Management,Dynamic Pricing,Retail,North Dakota,Produce,214.9180323057588,322.05966152468733,1.7685918507967149,7433829.972372667,358196.72050959803,0.3259231959916832,334690.13021631946,1153753.1146810842,819062.9844647646
Prevention,Refine Product Management,Dynamic Pricing,Retail,North Dakota,Ready-To-Drink Beverages,23.42587947622572,32.83054991855805,0.2712826665052035,338438.8021276995,39043.13246037621,0.0355253462256963,36480.93446703171,125758.09074683629,89277.15627980456
Prevention,Refine Product Management,Dynamic Pricing,Retail,Ohio,Breads & Bakery,1151.3667407354526,2245.936774613652,27.42413910454776,19151179.99071696,1918944.5678924208,1.7460476623253134,1793014.2028997266,6180928.370746774,4387914.167847048
Prevention,Refine Product Management,Dynamic Pricing,Retail,Ohio,Dairy & Eggs,1840.583612118412,5335.753853548481,74.67006607704073,405021206.3266996,3067639.3535306863,2.791245047777572,2866326.11607727,9880879.014802314,7014552.898725045
Prevention,Refine Product Management,Dynamic Pricing,Retail,Ohio,Dry Goods,397.2069387879642,1019.5095949160366,10.461899647347218,43955854.516039535,662011.564646607,0.6023643226719477,618567.184146917,2132341.981186437,1513774.79703952
Prevention,Refine Product Management,Dynamic Pricing,Retail,Ohio,Fresh Meat & Seafood,958.5537104963591,10137.113179143353,146.4860929654002,1164188229.3199415,1597589.517493932,1.4536467019677286,1492748.015340759,5145842.427502304,3653094.412161545
Prevention,Refine Product Management,Dynamic Pricing,Retail,Ohio,Frozen,130.0131948643899,506.2617362131708,5.758023962417112,29661113.46206178,216688.6581073165,0.1971650100118472,202468.50695662352,697955.0618210698,495486.5548644464
Prevention,Refine Product Management,Dynamic Pricing,Retail,Ohio,Prepared Foods,2702.58214485269,10574.051768907912,112.61278820669276,983330576.4596324,4504303.574754483,4.098465822669104,4208709.526496113,14508380.39904074,10299670.872544626
Prevention,Refine Product Management,Dynamic Pricing,Retail,Ohio,Produce,3092.3852805952965,4634.011144097748,25.44768974528716,106962948.33142948,5153975.467658828,4.689602278022766,4815746.827464957,16600976.246631864,11785229.419166906
Prevention,Refine Product Management,Dynamic Pricing,Retail,Ohio,Ready-To-Drink Beverages,434.16880934418464,608.4723855392989,5.027878352734373,6272531.706004051,723614.6822403078,0.658416999370456,676127.6090995359,2330765.87713021,1654638.2680306742
Prevention,Refine Product Management,Dynamic Pricing,Retail,Oklahoma,Breads & Bakery,354.8286721912559,686.6508817898964,8.18618564955002,5902018.467774389,591381.1203187599,0.5380976813780395,552571.8490257787,1904841.028585228,1352269.1795594494
Prevention,Refine Product Management,Dynamic Pricing,Retail,Oklahoma,Dairy & Eggs,560.2642763540314,1622.9620340950291,22.605722085670852,123286392.19464403,933773.7939233856,0.8496407750908885,872495.0698492794,3007689.2429778986,2135194.17312862
Prevention,Refine Product Management,Dynamic Pricing,Retail,Oklahoma,Dry Goods,142.36745837158128,363.4726518340229,3.6540298354962095,15754717.949023807,237279.0972859688,0.215900250620503,221707.702558722,764276.9513716609,542569.2488129389
Prevention,Refine Product Management,Dynamic Pricing,Retail,Oklahoma,Fresh Meat & Seafood,326.3952637245916,3448.175004636329,49.7021268211454,396415474.66044784,543992.1062076527,0.4949784174383431,508292.729772244,1752200.818606279,1243908.0888340354
Prevention,Refine Product Management,Dynamic Pricing,Retail,Oklahoma,Frozen,41.83444065445977,162.53731495908312,1.83329483477064,9544078.1389004,69724.06775743295,0.0634419292524882,65148.43933732055,224581.5099281951,159433.07059087453
Prevention,Refine Product Management,Dynamic Pricing,Retail,Oklahoma,Prepared Foods,812.2424936483385,3169.6543091884027,33.41969322342007,295533248.09217405,1353737.4894138973,1.231765741617705,1264898.7292961832,4360394.038923045,3095495.309626861
Prevention,Refine Product Management,Dynamic Pricing,Retail,Oklahoma,Produce,953.5211419723136,1427.761415720387,7.659087648484267,32981476.55846961,1589201.9032871895,1.4460148118010137,1484910.8366891365,5118825.88753509,3633915.050845953
Prevention,Refine Product Management,Dynamic Pricing,Retail,Oklahoma,Ready-To-Drink Beverages,148.19669881304674,207.61552841858327,1.6852126778128909,2141030.106317607,246994.49802174457,0.2247402937499853,230785.53200600017,795570.2972273381,564784.7652213379
Prevention,Refine Product Management,Dynamic Pricing,Retail,Oregon,Breads & Bakery,350.5746118097131,673.4624081382626,7.849008821940833,5831258.845165988,584291.0196828552,0.5316463988094298,545947.0348686256,1882003.785183224,1336056.7503145982
Prevention,Refine Product Management,Dynamic Pricing,Retail,Oregon,Dairy & Eggs,539.7215613321453,1562.3879988645313,21.66843485994677,118765959.02083471,899535.9355535755,0.8184877477601983,840504.0642928435,2897408.9599033366,2056904.895610493
Prevention,Refine Product Management,Dynamic Pricing,Retail,Oregon,Dry Goods,95.80521074185286,243.4055074356233,2.400223824723604,10602030.060445148,159675.35123642144,0.1452886020900198,149196.6872885494,514314.9651530127,365118.2778644632
Prevention,Refine Product Management,Dynamic Pricing,Retail,Oregon,Fresh Meat & Seafood,261.49481624341,2759.9151421189827,39.68967061574668,317592205.5959903,435824.6937390167,0.3965568888331312,407223.78276238433,1403793.1367460592,996569.3539836748
Prevention,Refine Product Management,Dynamic Pricing,Retail,Oregon,Frozen,31.55589824371261,122.3530634249397,1.369475159304236,7199139.12722714,52593.16373952103,0.0478545196865901,49141.74757218872,169402.79740439082,120261.04983220209
Prevention,Refine Product Management,Dynamic Pricing,Retail,Oregon,Prepared Foods,793.754940972412,3090.1116136643564,32.280143299144235,288806578.98249656,1322924.9016206868,1.2037293679846628,1236108.21159926,4261146.566508376,3025038.354909116
Prevention,Refine Product Management,Dynamic Pricing,Retail,Oregon,Produce,1080.944630347922,1617.4105382697328,8.48876362444502,37388945.47537861,1801574.3839132036,1.6392525319226237,1683346.4144743294,5802878.523880336,4119532.109406006
Prevention,Refine Product Management,Dynamic Pricing,Retail,Oregon,Ready-To-Drink Beverages,97.71527485491234,136.8475384547117,1.09254744041187,1411713.9382125624,162858.7914248539,0.1481852143174745,152171.21483220338,524568.8391348277,372397.6243026244
Prevention,Refine Product Management,Dynamic Pricing,Retail,Pennsylvania,Breads & Bakery,1037.3428663716902,1900.8871256512448,18.79405238017116,17254571.669562526,1728904.7772861505,1.5731304568526685,1615445.7366842737,5568809.421099802,3953363.684415528
Prevention,Refine Product Management,Dynamic Pricing,Retail,Pennsylvania,Dairy & Eggs,1728.00406780624,4980.844846597378,67.20022036458994,380248029.740309,2880006.779677067,2.620518168828163,2691006.893482075,9276513.720247803,6585506.826765731
Prevention,Refine Product Management,Dynamic Pricing,Retail,Pennsylvania,Dry Goods,407.26125475655664,1002.9839883938776,8.639128376552124,45068488.77998843,678768.7579275945,0.6176116928383181,634224.689869735,2186316.969884677,1552092.280014942
Prevention,Refine Product Management,Dynamic Pricing,Retail,Pennsylvania,Fresh Meat & Seafood,971.862074573054,10196.290210711411,144.48972123913654,1180351581.086187,1619770.124288423,1.473828836090036,1513473.0241173997,5217286.253504544,3703813.229387144
Prevention,Refine Product Management,Dynamic Pricing,Retail,Pennsylvania,Frozen,125.61699263785589,480.83730761988073,5.1177225922794864,28658167.15973144,209361.6543964265,0.1904981693353084,195622.33644282195,674354.7526370757,478732.4161942538
Prevention,Refine Product Management,Dynamic Pricing,Retail,Pennsylvania,Prepared Foods,3122.132934105772,11972.263106759345,117.63359077960604,1135983519.9551997,5203554.890176286,4.734714594571403,4862072.609998116,16760671.771125292,11898599.161127178
Prevention,Refine Product Management,Dynamic Pricing,Retail,Pennsylvania,Produce,3194.019216842612,4757.915265373329,21.49464098299902,110478378.81150496,5323365.361404354,4.843730142341821,4974020.542295072,17146581.7932889,12172561.250993831
Prevention,Refine Product Management,Dynamic Pricing,Retail,Pennsylvania,Ready-To-Drink Beverages,559.0438132636026,781.267504615088,5.583337905549673,8076628.18763543,931739.688772671,0.8477899428142534,870594.452454464,3001137.381894729,2130542.929440265
Prevention,Refine Product Management,Dynamic Pricing,Retail,Rhode Island,Breads & Bakery,83.93643819049427,163.73230751975643,1.999262680982106,1396151.0079221516,139894.06365082378,0.1272896085158845,130713.54286318684,450599.3562222101,319885.81335902325
Prevention,Refine Product Management,Dynamic Pricing,Retail,Rhode Island,Dairy & Eggs,134.48308745687123,389.8593073472037,5.455802692435897,29593060.567148447,224138.4790947854,0.2039436021283452,209429.43488705505,721950.9659596685,512521.5310726135
Prevention,Refine Product Management,Dynamic Pricing,Retail,Rhode Island,Dry Goods,30.7197530171909,78.84827755034672,0.809117217936379,3399520.155696801,51199.58836198484,0.04658650545057,47839.62530844972,164914.0853634547,117074.460055005
Prevention,Refine Product Management,Dynamic Pricing,Retail,Rhode Island,Fresh Meat & Seafood,76.50544900328529,809.0776623939934,11.691555926742716,92917843.0307689,127509.08167214216,0.1160205134134821,119141.32292416964,410707.2781684408,291565.95524427114
Prevention,Refine Product Management,Dynamic Pricing,Retail,Rhode Island,Frozen,8.470835598492082,32.98480544026326,0.3751563401598452,1932530.125633912,14118.059330820137,0.0128460221851132,13191.564426138577,45474.32735568446,32282.762929545883
Prevention,Refine Product Management,Dynamic Pricing,Retail,Rhode Island,Prepared Foods,211.3919542993839,827.0865966274408,8.808404741167623,76914654.62984909,352319.9238323066,0.3205758986950155,329198.9971808767,1134823.928335865,805624.9311549884
Prevention,Refine Product Management,Dynamic Pricing,Retail,Rhode Island,Produce,316.247093570895,473.9036125582443,2.602443482880538,10938715.08891564,527078.489284825,0.4795887174002622,492489.06567873526,1697721.9887122682,1205232.923033533
Prevention,Refine Product Management,Dynamic Pricing,Retail,Rhode Island,Ready-To-Drink Beverages,35.074506359786675,49.15569266385064,0.4061792267519034,506729.0613218469,58457.51059964446,0.0531904888946164,54621.24780729984,188291.88283714352,133670.6350298437
Prevention,Refine Product Management,Dynamic Pricing,Retail,South Carolina,Breads & Bakery,500.85086250092826,976.9948452473684,11.929651289982967,8330868.590258348,834751.4375015472,0.7595403329826576,779971.036357287,2688737.824376914,1908766.7880196276
Prevention,Refine Product Management,Dynamic Pricing,Retail,South Carolina,Dairy & Eggs,841.7965145969545,2440.32325784688,34.150581888552274,185237680.90668803,1402994.1909949242,1.2765844143862817,1310922.9693917553,4519050.077948683,3208127.108556928
Prevention,Refine Product Management,Dynamic Pricing,Retail,South Carolina,Dry Goods,210.4316963265481,540.1142642019582,5.542489505110578,23286866.68344133,350719.4938775803,0.3191196674792103,327703.59513144585,1129668.9368483175,801965.341716872
Prevention,Refine Product Management,Dynamic Pricing,Retail,South Carolina,Fresh Meat & Seafood,592.9090112250317,6270.264968887158,90.60830247410888,720103301.8467764,988181.685375053,0.8991465155227607,923332.453979562,3182937.28583068,2259604.8318511173
Prevention,Refine Product Management,Dynamic Pricing,Retail,South Carolina,Frozen,63.69344042220321,248.01753212178528,2.820854887708661,14530974.068613485,106155.73403700536,0.0965911024002711,99189.28458503928,341928.05733175285,242738.7727467136
Prevention,Refine Product Management,Dynamic Pricing,Retail,South Carolina,Prepared Foods,1323.7543523302108,5179.286438162926,55.158977794836005,481646092.7365317,2206257.253883685,2.0074734753087644,2061472.049611475,7106363.717776778,5044891.668165303
Prevention,Refine Product Management,Dynamic Pricing,Retail,South Carolina,Produce,1599.3230444998003,2396.62271636402,13.161062722134112,55319209.17084602,2665538.407499667,2.425373396983947,2490612.966621952,8585710.208567895,6095097.241945943
